,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipprob,precipcover,preciptype,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,daytime,pressure,daily_score
2785,17.2,3.3,10.0,17.2,3.3,9.7,3.8,68.3,0,0.0,0,13.0,7.4,64.8,16.5,13.1,139.1,11.9,6,0.68,10.090277777777779,1020.3,68.13577311591436
2786,15.8,3.9,10.0,15.8,2.0,9.4,3.8,67.7,0,0.0,0,13.0,9.0,57.2,51.5,15.5,119.5,10.2,5,0.71,10.056666666666667,1016.8,72.42748334500043
2787,17.2,6.2,11.7,17.2,4.9,11.3,4.0,62.2,100,4.17,1,22.3,14.0,82.6,70.1,12.6,70.1,6.0,3,0.75,10.023055555555555,1015.5,58.13105138826346
2788,15.9,9.4,11.9,15.9,7.9,11.7,5.6,66.3,100,4.17,1,25.9,16.3,50.1,64.8,15.7,109.0,9.5,5,0.77,9.990277777777777,1014.8,60.853996314679115
2789,16.7,6.8,11.1,16.7,6.3,10.7,4.0,63.3,0,0.0,0,27.0,13.2,50.5,36.0,13.0,98.4,8.4,4,0.8,9.958333333333334,1015.4,68.94888591056184
2790,14.9,3.7,9.0,14.9,3.7,8.7,4.2,73.4,0,0.0,0,11.2,7.1,49.0,26.5,12.5,111.2,9.7,5,0.84,9.926666666666666,1018.4,66.53896454062928
2791,16.0,5.2,9.9,16.0,5.2,9.9,5.4,74.8,0,0.0,0,18.4,8.0,4.7,36.2,11.6,112.8,9.8,5,0.87,9.895277777777778,1022.4,69.39857305064847
2792,16.6,6.0,10.3,16.6,4.1,9.8,5.6,74.1,0,0.0,0,14.8,9.2,61.5,58.7,8.0,93.9,7.9,4,0.9,9.865,1023.2,76.47054638159582
2793,14.1,5.3,8.7,14.1,3.0,7.6,5.6,82.7,100,4.17,1,25.9,13.2,56.2,67.7,10.1,71.4,6.1,5,0.93,9.835555555555555,1016.7,47.66243140264682
2794,9.4,6.3,7.6,8.5,4.2,6.6,4.3,80.5,100,8.33,1,22.3,13.2,359.8,87.8,15.3,50.9,4.3,2,0.96,9.80638888888889,1013.4,48.20316443794551
2795,8.1,3.5,5.5,6.5,1.4,3.9,1.8,77.7,100,12.5,1,25.9,12.2,279.6,76.8,13.5,86.6,7.5,4,0.0,9.777777777777779,1016.1,41.97381565644121
2796,9.9,3.3,5.6,9.4,3.2,4.9,1.0,72.9,0,0.0,0,33.5,19.6,69.1,61.6,17.5,108.7,9.4,4,0.03,9.750277777777777,1020.4,57.8969469064024
2797,7.3,3.3,4.7,6.1,0.0,2.6,-1.5,64.8,0,0.0,0,25.9,13.7,60.5,76.8,16.1,107.1,9.2,5,0.07,9.723055555555556,1019.9,58.31863814426716
2798,4.9,1.3,3.3,2.4,-0.3,1.0,-0.6,76.3,100,8.33,2,29.5,19.2,43.0,88.0,14.1,57.8,4.9,3,0.1,9.696944444444444,1015.8,35.684401216701346
2799,7.7,2.5,5.0,4.7,-0.7,2.3,-1.1,65.2,0,0.0,0,46.4,23.4,27.2,84.6,15.3,38.3,3.3,2,0.14,9.671388888888888,1013.1,54.72862554565667
2800,7.1,3.2,5.3,7.1,3.2,5.1,-0.4,67.3,0,0.0,0,14.8,6.3,53.5,86.1,14.1,121.9,10.6,5,0.17,9.646944444444445,1019.0,65.4339553847456
2801,7.9,0.6,4.8,6.4,0.6,4.3,-0.5,70.0,100,4.17,1,18.4,10.1,246.9,53.7,15.6,119.8,10.5,5,0.21,9.622777777777777,1023.1,40.68543570952471
2802,7.6,-0.3,4.0,7.6,-0.3,4.0,0.5,78.7,0,0.0,0,11.2,6.1,251.6,55.6,13.9,115.3,10.0,5,0.25,9.6,1024.9,52.328983550989925
2803,7.9,2.7,5.6,7.9,2.7,5.6,4.7,94.1,100,8.33,1,11.2,4.5,197.4,84.6,6.6,35.7,3.1,2,0.28,9.577777777777778,1019.2,36.192732903235736
2804,10.1,7.0,8.3,10.1,5.3,7.8,6.7,89.9,100,8.33,1,18.4,11.1,250.0,88.2,8.9,69.1,5.8,4,0.32,9.55638888888889,1018.0,45.96065003662824
2805,11.5,5.2,7.9,11.5,2.7,7.0,5.4,84.7,100,8.33,1,20.5,11.2,57.4,77.0,12.6,67.8,5.9,4,0.35,9.535833333333333,1018.8,45.530811091179295
2806,13.1,6.1,9.0,13.1,3.7,8.8,7.8,92.2,100,4.17,1,16.6,11.5,42.4,62.1,9.4,69.9,6.0,4,0.39,9.516111111111112,1023.2,42.44079298994739
2807,11.8,5.1,7.6,11.8,2.4,6.2,6.2,91.2,100,8.33,1,27.7,15.6,48.9,67.9,8.6,39.4,3.4,2,0.42,9.4975,1022.9,38.08901710262581
2808,12.5,5.7,8.9,12.5,4.9,8.7,7.1,88.7,100,12.5,1,16.6,9.1,42.6,77.3,10.1,73.3,6.5,4,0.46,9.479722222222222,1022.0,46.68086949073952
2809,11.4,6.4,8.2,11.4,4.4,6.7,6.7,90.6,0,0.0,0,24.1,14.1,62.2,78.7,8.3,71.5,6.0,4,0.5,9.462777777777777,1021.1,59.911372865760484
2810,10.2,6.8,8.2,10.2,5.3,7.0,6.0,86.2,100,4.17,1,24.1,14.0,54.3,84.0,8.9,56.4,5.0,4,0.53,9.447222222222223,1019.2,46.0614068623909
2811,10.6,7.2,8.7,10.6,4.9,7.4,6.3,85.1,100,8.33,1,24.1,12.3,48.1,86.0,9.8,41.9,3.7,2,0.56,9.432222222222222,1016.0,48.5486367135857
2812,13.5,6.8,9.5,13.5,4.2,8.4,5.7,77.2,100,8.33,1,31.7,18.6,58.9,81.9,12.7,33.3,2.8,2,0.59,9.418333333333333,1010.9,53.25299043548704
2813,13.7,6.4,9.5,13.7,6.4,9.2,5.0,74.4,100,12.5,1,38.9,12.4,255.0,69.1,16.1,75.3,6.5,3,0.63,9.405555555555555,1016.4,51.98886412975072
2814,12.1,2.4,7.3,12.1,1.8,6.7,4.4,83.5,0,0.0,0,20.5,11.9,48.5,49.8,11.2,75.7,6.6,3,0.66,9.393611111111111,1022.5,55.89204239602316
2815,10.8,6.2,7.9,10.8,4.1,6.5,5.7,86.5,100,12.5,1,31.7,19.2,48.4,86.1,12.8,50.8,4.3,3,0.69,9.382777777777777,1015.3,42.94670878644229
2816,9.9,6.0,7.7,7.2,3.9,5.7,5.3,85.7,100,4.17,1,38.9,21.3,47.5,81.7,12.7,56.3,4.8,3,0.72,9.373055555555556,1019.9,39.99482275099486
2817,8.8,2.0,5.4,8.8,-1.0,4.5,3.4,87.4,0,0.0,0,38.9,14.0,65.4,42.8,10.3,104.2,8.9,5,0.75,9.364444444444445,1024.3,43.52339594997488
2818,5.4,2.9,4.2,5.3,1.7,3.8,1.3,81.0,0,0.0,0,14.8,7.6,260.8,80.6,7.3,110.3,9.7,5,0.79,9.356666666666667,1027.1,56.84072925523694
2819,4.3,-1.0,1.5,4.3,-2.9,-0.1,-1.1,83.2,0,0.0,0,14.8,10.7,51.5,83.4,6.5,111.1,9.7,5,0.82,9.350277777777778,1027.1,47.73315539929173
2820,3.0,-1.0,0.5,2.0,-4.8,-1.1,-0.9,90.4,0,0.0,0,27.0,11.2,35.5,88.9,7.7,49.4,4.3,2,0.85,9.344444444444445,1023.7,39.256649917963074
2821,4.6,-2.0,1.0,3.4,-2.0,0.4,0.5,96.5,100,4.17,1,16.5,7.6,165.7,83.1,3.3,27.7,2.3,2,0.88,9.340277777777779,1018.3,21.06002402970838
2822,8.0,3.0,4.7,8.0,1.7,4.1,3.3,91.2,100,4.17,1,14.7,9.4,335.2,79.9,6.0,88.8,7.7,4,0.91,9.336944444444445,1019.3,35.46952911436985
2823,7.0,-1.0,3.2,5.6,-1.0,2.6,1.7,90.5,0,0.0,0,14.8,14.8,239.5,62.9,5.6,106.6,9.2,5,0.95,9.334722222222222,1021.3,42.75092695246167
2824,5.0,0.0,2.2,3.9,-1.9,1.2,1.2,93.2,0,0.0,0,13.0,18.4,219.4,84.8,4.8,95.3,8.1,5,0.98,9.333333333333334,1018.2,42.76774344195191
2825,4.0,-3.0,1.3,2.1,-6.1,-1.5,-4.1,68.6,100,4.17,2,27.7,20.5,289.2,53.4,10.9,94.7,8.2,4,0.0,9.333333333333334,1020.6,26.481802352538143
2826,4.6,-5.0,0.0,4.0,-6.6,-1.8,-4.3,73.7,0,0.0,0,20.6,20.5,215.4,44.9,10.8,111.8,9.8,5,0.05,9.334444444444445,1021.0,38.87977107181017
2827,9.0,-4.0,1.5,6.8,-7.3,0.6,-2.6,76.4,0,0.0,0,13.0,20.5,218.4,7.7,9.8,115.4,9.9,5,0.08,9.336666666666666,1024.8,38.470869840036386
2828,11.0,-6.0,1.3,11.0,-6.0,1.1,-2.0,81.0,0,0.0,0,11.2,13.0,200.9,2.3,7.7,119.5,10.3,5,0.12,9.339722222222223,1024.5,35.81106964739679
2829,9.0,-6.0,1.6,8.0,-6.3,0.9,-1.6,81.0,0,0.0,0,14.8,13.0,193.5,45.2,7.2,109.5,9.4,5,0.15,9.344166666666666,1018.0,41.200683473426835
2830,10.6,0.0,5.3,10.6,-1.8,3.4,2.4,83.0,100,12.5,1,64.8,35.3,191.8,88.8,8.4,82.9,7.1,4,0.19,9.349444444444444,1009.5,28.97433768774108
2831,6.0,0.0,3.6,6.0,-4.0,1.7,0.4,80.4,100,4.17,1,20.5,16.6,210.1,79.5,11.1,113.4,9.8,5,0.25,9.356111111111112,1013.6,33.784516867448495
2832,12.0,1.0,6.8,12.0,-2.4,5.1,3.1,78.8,100,4.17,1,74.2,33.5,197.7,88.9,10.1,85.1,7.3,4,0.26,9.363611111111112,1010.3,34.024542648426035
2833,9.1,2.5,5.4,7.4,0.9,3.8,3.5,87.9,100,8.33,1,44.5,20.5,214.5,88.7,10.4,48.5,4.1,3,0.3,9.372222222222222,1010.0,32.6446904727613
2834,5.7,2.7,3.8,4.0,-1.2,1.2,2.4,90.9,100,8.33,1,27.6,24.1,19.2,90.0,9.8,46.3,3.9,2,0.33,9.381944444444445,1011.2,28.86050663352978
2835,5.0,3.0,3.7,4.7,-1.5,1.1,2.8,93.8,100,12.5,1,27.7,20.5,22.7,92.4,10.3,36.5,3.1,2,0.37,9.392777777777777,1015.3,27.41282005518889
2836,3.3,1.0,2.3,1.1,-3.4,-1.7,-1.1,78.8,0,0.0,0,31.7,24.1,30.2,82.1,10.8,95.8,8.3,4,0.4,9.404444444444444,1019.7,46.63392543134563
2837,3.1,0.9,1.5,3.1,-3.1,-0.5,-1.2,82.2,0,0.0,0,16.6,18.4,296.4,81.8,10.7,106.3,9.0,5,0.44,9.4175,1018.8,46.738471888542755
2838,3.5,0.0,1.5,3.5,-3.8,-1.6,-1.2,82.5,0,0.0,0,27.7,29.5,223.3,89.6,10.4,83.3,7.1,4,0.47,9.431111111111111,1012.8,43.55181818573305
2839,2.6,-2.0,0.2,1.3,-6.8,-2.8,-2.8,81.2,100,8.33,2,31.7,20.4,26.5,92.1,8.2,98.6,8.5,4,0.5,9.445833333333333,1006.9,24.915026606370706
2840,-1.1,-3.0,-2.1,-1.3,-10.8,-5.9,-3.7,89.1,100,12.5,2,57.6,33.5,25.1,96.6,7.4,56.1,4.8,2,0.54,9.461944444444445,999.8,7.250512341901376
2841,-1.5,-7.7,-3.6,-4.2,-11.7,-7.8,-8.8,68.3,100,12.5,3,37.1,20.3,2.0,83.1,9.9,35.2,3.0,1,0.57,9.47888888888889,1012.1,15.456059175669056
2842,-6.2,-11.7,-8.5,-8.5,-15.5,-12.0,-13.5,67.8,0,0.0,0,24.1,12.5,282.0,42.4,11.8,89.3,7.8,4,0.6,9.496666666666666,1025.9,15.339717490632424
2843,-7.2,-15.9,-11.0,-9.1,-19.7,-13.5,-15.4,71.3,0,0.0,0,18.4,9.5,224.9,13.8,14.2,127.6,10.8,5,0.64,9.515277777777778,1028.2,4.44580611728814
2844,-5.9,-9.5,-7.6,-6.2,-13.6,-9.2,-10.5,80.5,100,8.33,3,14.8,7.2,239.1,91.5,8.4,52.6,4.6,3,0.67,9.534722222222221,1016.7,7.501670165217468
2845,-1.5,-6.3,-3.9,-1.5,-8.8,-4.3,-4.5,95.8,100,4.17,3,13.0,6.1,246.4,80.6,3.4,95.2,8.1,5,0.7,9.555555555555555,1020.2,7.368796213048182
2846,6.3,-4.4,1.4,6.2,-6.4,0.2,-1.3,83.9,100,4.17,1,40.7,18.9,275.0,78.8,8.2,86.4,7.4,4,0.73,9.576666666666666,1017.1,21.47550974609942
2847,4.3,0.4,1.8,0.2,-3.9,-2.1,0.4,90.5,100,12.5,2,40.7,24.5,42.0,74.7,13.1,87.6,7.6,4,0.75,9.599166666666667,1022.3,18.102785139859915
2848,4.2,-2.7,0.4,1.2,-5.2,-1.5,-2.1,84.0,0,0.0,0,24.1,13.6,58.9,5.1,12.4,122.4,10.7,5,0.8,9.622222222222222,1021.6,27.844174853211584
2849,4.0,-4.1,0.1,4.0,-7.6,-1.2,-3.0,80.1,0,0.0,0,22.3,9.8,57.8,57.7,7.5,116.5,10.2,5,0.83,9.64638888888889,1018.0,39.35930155944291
2850,7.1,-0.7,2.0,6.2,-3.1,1.0,-0.6,83.7,0,0.0,0,14.8,9.0,45.6,64.7,6.4,88.2,7.6,4,0.87,9.671111111111111,1021.1,47.770814861671184
2851,4.4,-2.0,1.4,4.0,-4.3,0.3,-1.7,80.7,0,0.0,0,14.8,8.9,19.5,62.6,9.2,124.6,10.9,5,0.9,9.696944444444444,1026.8,44.756778870699385
2852,1.0,-1.1,0.0,1.0,-3.8,-0.8,-2.5,83.4,0,0.0,0,14.8,7.3,238.4,89.6,7.9,131.8,11.5,6,0.93,9.723333333333333,1029.4,44.607798984933815
2853,2.6,-2.2,-0.7,2.0,-5.4,-1.9,-3.1,83.8,0,0.0,0,16.6,8.5,61.1,77.3,5.1,65.5,5.6,3,0.96,9.750555555555556,1025.4,41.730426577565595
2854,6.4,-3.8,0.3,6.1,-7.3,-1.5,-2.7,81.3,0,0.0,0,14.8,10.4,63.9,47.1,5.4,114.0,9.8,5,0.0,9.778611111111111,1023.0,40.8484372315977
2855,8.5,-1.1,2.5,8.5,-4.3,1.6,-0.9,79.4,100,4.17,2,18.4,8.9,60.0,44.2,10.2,129.1,11.2,5,0.03,9.806944444444444,1020.7,30.22903728528411
2856,9.2,-2.6,2.2,8.7,-5.6,0.6,-0.6,83.2,0,0.0,0,16.6,10.5,56.8,8.0,5.9,125.1,10.6,5,0.06,9.836388888888889,1024.0,38.04448893327142
2857,8.6,-2.2,2.4,7.7,-4.1,0.5,-0.7,81.2,0,0.0,0,22.3,13.8,69.1,4.1,7.0,137.0,11.9,5,0.1,9.866388888888888,1021.2,37.1287244971441
2858,11.4,-1.1,4.2,11.4,-4.1,2.1,-1.9,67.5,100,4.17,1,35.3,15.1,44.8,32.8,12.6,137.0,11.9,6,0.13,9.897222222222222,1014.4,32.87064724703851
2859,6.5,-0.2,2.8,5.9,-3.2,0.7,1.0,87.7,100,12.5,2,24.1,11.7,53.3,63.9,12.8,68.5,5.9,3,0.17,9.928611111111111,1016.1,25.577169958749494
2860,9.4,1.2,4.5,8.4,-1.7,3.2,1.5,82.1,100,4.17,2,25.9,13.7,50.2,64.4,10.2,111.9,9.7,5,0.2,9.960277777777778,1018.3,34.92780130081978
2861,10.8,1.3,4.8,10.8,-0.5,3.4,1.2,79.1,0,0.0,0,31.7,19.9,48.4,56.9,12.2,134.9,11.7,5,0.25,9.993055555555555,1015.9,51.96967912061405
2862,7.6,2.3,5.5,6.2,0.1,4.2,1.0,73.8,100,12.5,1,31.7,13.7,215.4,71.5,14.4,101.3,8.7,5,0.27,10.025833333333333,1008.7,40.72006346675671
2863,9.1,2.6,5.3,7.4,0.9,4.2,0.4,71.7,100,4.17,1,27.7,11.6,219.2,71.3,16.1,122.1,10.7,5,0.31,10.059444444444445,1010.4,44.25583696546221
2864,10.4,1.2,5.7,10.4,-0.8,4.6,0.4,69.5,100,4.17,1,35.3,18.5,164.1,56.3,16.0,104.8,9.2,5,0.34,10.09361111111111,1009.1,40.1518082331657
2865,12.4,4.7,8.3,12.4,2.7,6.8,1.0,60.4,100,4.17,1,55.4,23.3,191.5,75.9,16.7,68.3,5.9,4,0.38,10.12861111111111,1008.2,40.87401724378006
2866,14.7,8.2,11.0,14.7,4.8,9.7,0.6,49.2,0,0.0,0,74.2,28.4,188.1,49.9,16.9,144.9,12.6,6,0.41,10.16388888888889,1009.3,50.05473098640952
2867,15.3,7.2,10.7,15.3,5.9,9.8,-2.0,41.8,0,0.0,0,63.2,29.3,200.5,53.6,17.9,144.4,12.4,6,0.45,10.199444444444444,1007.1,46.37727264244971
2868,8.9,3.4,5.8,6.7,1.8,4.4,1.8,77.9,100,12.5,1,42.5,20.5,235.5,79.4,15.3,101.3,8.8,4,0.48,10.235833333333334,1008.0,38.692421167771094
2869,8.2,1.0,3.9,6.5,0.0,3.3,-0.7,74.7,100,4.17,1,24.1,10.0,232.8,46.1,18.0,140.5,12.2,6,0.5,10.272222222222222,1018.0,34.67403810589251
2870,12.5,1.2,5.7,12.5,0.1,5.4,-0.2,67.5,0,0.0,0,22.3,11.0,352.2,40.5,16.9,155.5,13.4,6,0.55,10.309166666666666,1020.2,58.31626962462073
2871,16.2,0.5,7.3,16.2,-1.9,6.1,-0.5,62.4,0,0.0,0,20.5,12.3,44.2,21.4,17.4,154.7,13.3,6,0.58,10.346944444444444,1015.7,55.66239073109744
2872,11.9,2.9,6.6,11.9,1.4,6.0,-1.1,59.8,0,0.0,0,35.3,20.6,268.0,38.6,17.6,143.7,12.2,6,0.61,10.384722222222223,1011.2,50.92800418007829
2873,6.8,-1.3,2.9,5.3,-1.8,1.8,-1.5,74.1,0,0.0,0,20.5,9.1,234.6,66.3,16.6,142.5,12.4,6,0.65,10.423055555555555,1005.9,52.043008488870086
2874,4.8,0.4,2.7,2.9,-3.0,0.8,-0.3,81.2,100,8.33,2,27.7,12.0,290.5,72.3,16.1,79.7,6.7,3,0.68,10.461666666666666,1001.1,29.36864883849233
2875,1.0,-0.3,0.2,-3.5,-6.3,-5.0,-1.7,87.5,100,12.5,2,51.8,29.9,41.4,93.8,8.5,61.3,5.2,3,0.71,10.500277777777777,997.6,16.36353379303352
2876,1.8,-1.1,0.0,-1.7,-7.2,-4.8,-2.2,85.6,100,12.5,2,51.8,26.7,30.5,97.8,7.7,84.2,7.3,4,0.75,10.539722222222222,1002.3,18.68951482669375
2877,4.1,0.3,2.0,1.8,-4.0,-0.5,-1.3,79.4,100,8.33,2,35.3,14.5,15.5,89.4,13.4,122.1,10.5,5,0.75,10.579166666666667,1013.1,30.85527387982183
2878,6.1,1.3,3.1,2.6,-2.4,0.4,-1.1,74.6,100,4.17,2,35.3,21.8,40.0,70.4,15.3,154.0,13.3,6,0.81,10.619166666666667,1016.4,33.18134965426785
2879,5.2,1.1,3.1,2.1,-2.3,0.1,-0.7,76.4,0,0.0,0,31.7,19.7,42.0,79.9,14.4,103.7,9.0,5,0.85,10.659444444444444,1016.0,50.787266742682625
2880,7.6,0.6,3.9,6.3,-2.6,1.7,0.0,77.1,100,8.33,2,24.1,11.7,47.7,73.4,15.0,126.8,11.0,6,0.88,10.7,1015.2,37.066242948869146
2881,3.5,1.4,2.3,1.5,-2.2,-0.5,0.5,87.6,100,8.33,2,29.5,17.4,41.8,89.7,11.6,75.8,6.6,3,0.91,10.740555555555556,1014.8,27.062847592220354
2882,1.5,-5.5,-1.2,-0.8,-10.7,-5.5,-8.7,58.0,100,4.17,3,37.1,19.6,6.4,76.0,15.4,100.8,8.8,4,0.95,10.781666666666666,1018.0,13.887625465749078
2883,-2.2,-7.0,-4.6,-7.6,-12.6,-10.7,-9.9,67.0,100,4.17,3,51.8,26.4,30.7,80.4,11.0,61.1,5.2,3,0.98,10.823055555555555,1017.8,9.699561656394293
2884,1.1,-5.7,-2.4,-3.8,-12.0,-7.6,-5.9,77.7,100,12.5,2,53.6,25.4,30.3,93.2,8.3,84.3,7.3,4,0.0,10.864166666666666,1012.2,15.402388520479064
2885,1.7,-3.5,-1.3,-1.4,-7.2,-4.0,-6.8,66.8,100,8.33,2,53.6,14.7,12.4,79.6,13.8,123.0,10.5,4,0.05,10.905833333333334,1013.3,20.934776710800943
2886,1.4,-8.4,-3.0,-0.2,-8.4,-4.4,-9.0,64.4,0,0.0,0,20.5,9.6,121.4,16.9,14.6,202.8,17.4,7,0.08,10.947777777777778,1018.2,25.034731589305416
2887,3.9,-7.8,-2.0,3.9,-7.8,-3.1,-7.2,69.1,0,0.0,0,22.3,12.5,82.8,19.4,15.2,199.6,17.2,7,0.12,10.99,1021.7,31.539254983341415
2888,6.0,-3.9,0.9,5.3,-8.1,-1.8,-3.8,71.9,100,4.17,1,22.3,12.8,62.5,69.6,13.9,135.6,11.7,6,0.15,11.032222222222222,1019.7,31.2906551612435
2889,7.0,1.6,3.8,5.4,-1.3,1.4,2.2,89.3,100,12.5,1,27.7,16.3,44.3,93.6,10.2,111.8,9.7,6,0.18,11.074444444444444,1012.3,32.08230916789355
2890,10.8,3.4,5.9,10.8,1.0,4.5,3.5,85.7,100,12.5,1,29.5,15.2,63.9,77.8,14.0,140.9,12.2,5,0.25,11.116944444444444,1013.0,38.31402646904444
2891,12.7,1.9,6.8,12.7,0.7,5.9,3.5,81.0,0,0.0,0,20.5,13.4,50.3,60.5,17.6,159.6,13.8,7,0.25,11.16,1021.9,57.86449818724503
2892,15.7,4.2,9.6,15.7,1.6,8.5,1.7,62.4,0,0.0,0,29.5,16.4,87.7,60.4,17.9,185.2,16.0,7,0.29,11.202777777777778,1015.8,65.85275702864183
2893,11.8,5.5,8.9,11.8,3.4,8.3,3.1,67.9,100,16.67,1,38.9,17.0,231.7,74.2,17.0,140.0,12.1,5,0.32,11.245555555555555,1011.4,50.64847149139698
2894,10.8,4.2,7.1,10.8,4.2,6.7,2.5,73.7,0,0.0,0,18.4,10.8,255.4,57.6,17.3,129.9,11.2,6,0.35,11.28888888888889,1014.8,64.26442775369118
2895,10.7,0.4,5.2,10.7,0.4,4.9,0.4,74.0,0,0.0,0,20.5,10.5,263.7,22.9,14.8,164.4,14.2,6,0.39,11.332222222222223,1015.3,52.35153185802468
2896,9.5,0.4,5.5,8.4,0.4,4.6,1.2,75.3,0,0.0,0,25.9,12.6,248.4,55.9,16.3,157.3,13.5,6,0.42,11.375277777777777,1015.3,54.84866212134185
2897,5.8,-0.8,3.5,4.3,-4.2,0.8,-4.4,57.7,100,4.17,1,37.1,18.1,289.3,57.9,16.0,189.2,16.4,7,0.45,11.418888888888889,1021.6,24.143031312786654
2898,9.8,-5.2,2.5,8.6,-8.6,0.9,-7.9,51.3,0,0.0,0,25.9,15.4,59.6,8.1,19.4,219.7,19.0,8,0.5,11.462222222222222,1024.4,28.021529604342426
2899,11.3,1.1,6.0,11.3,-1.6,4.3,-3.3,52.2,0,0.0,0,22.3,12.7,51.1,64.6,19.0,163.6,14.1,6,0.52,11.505833333333333,1022.3,50.72696423248242
2900,17.8,1.3,8.8,17.8,-0.3,7.6,-0.9,54.0,0,0.0,0,27.7,14.9,53.4,34.4,19.4,173.4,14.8,7,0.56,11.549444444444445,1019.5,54.059802967874674
2901,18.3,4.6,10.6,18.3,1.6,9.2,0.4,51.6,0,0.0,0,35.3,17.9,45.7,10.1,17.9,222.8,19.3,8,0.59,11.593333333333334,1019.6,52.37900668592425
2902,20.0,5.0,12.2,20.0,2.1,11.3,0.3,47.5,0,0.0,0,33.5,16.9,59.9,5.4,19.0,226.6,19.5,8,0.63,11.637222222222222,1020.7,52.57407796401091
2903,21.1,6.4,14.2,21.1,4.8,13.7,0.5,41.8,0,0.0,0,31.7,13.7,113.2,40.3,17.7,212.4,18.5,7,0.66,11.681111111111111,1019.8,60.13619275060732
2904,13.1,9.2,11.5,13.1,7.4,11.3,3.5,59.0,100,8.33,1,25.9,11.7,247.0,75.4,16.3,201.9,17.3,7,0.69,11.725,1014.4,55.65864847005583
2905,9.0,4.4,5.6,8.0,2.3,4.2,4.3,91.5,100,16.67,1,31.7,12.8,64.4,86.6,12.5,81.6,6.9,4,0.73,11.769166666666667,1008.9,35.440917397039996
2906,8.8,2.2,5.1,7.9,1.0,4.2,2.0,81.8,100,8.33,1,42.5,13.8,226.7,57.6,16.4,178.4,15.5,6,0.75,11.813055555555556,1014.3,31.509080043044815
2907,12.1,2.3,6.8,12.1,-0.8,5.4,2.4,75.1,100,4.17,1,42.5,19.8,100.5,61.2,16.7,99.5,8.5,4,0.8,11.857222222222223,1016.7,40.28202944333086
2908,10.3,2.5,6.3,10.3,0.9,5.3,3.4,82.7,100,12.5,1,31.7,15.3,354.1,62.3,13.6,127.7,11.1,5,0.83,11.901111111111112,1019.8,36.5889388697041
2909,10.9,2.8,6.2,10.9,1.2,5.2,0.5,68.5,100,4.17,1,25.9,15.7,289.3,46.0,15.9,211.7,18.4,7,0.86,11.945277777777777,1023.9,42.701567003028394
2910,9.1,2.6,5.2,8.2,-0.8,3.1,-4.7,51.1,0,0.0,0,31.7,16.0,16.7,45.5,17.2,224.6,19.4,8,0.9,11.989166666666666,1021.6,43.783412036768944
2911,8.6,0.5,4.3,7.1,-1.8,3.2,-3.0,59.5,0,0.0,0,25.9,10.6,256.5,70.2,16.6,196.5,16.9,8,0.93,12.033333333333333,1018.9,52.24940129086705
2912,4.6,1.1,2.5,4.6,-1.2,0.8,1.2,91.3,100,12.5,2,20.5,10.4,241.0,95.8,9.5,86.5,7.4,3,0.97,12.0775,1014.8,29.72946912144184
2913,5.3,-1.4,1.7,3.4,-3.4,0.6,-3.2,71.1,0,0.0,0,20.5,8.9,266.7,62.1,14.9,201.6,17.4,7,0.0,12.121666666666666,1012.2,51.37769132016507
2914,6.4,-0.4,3.1,3.7,-3.0,0.7,-5.1,55.9,0,0.0,0,33.5,16.7,329.0,72.8,17.5,91.3,8.0,3,0.03,12.165555555555555,1011.3,43.745278870460176
2915,10.1,1.4,5.6,10.1,-1.5,4.4,-1.7,61.1,0,0.0,0,24.1,11.8,248.8,42.3,17.6,254.6,22.0,9,0.07,12.209722222222222,1018.0,52.074841392919176
2916,12.3,1.9,6.4,12.3,1.9,6.0,0.3,68.2,100,4.17,1,27.7,11.8,296.9,68.5,10.0,207.4,17.9,8,0.1,12.25361111111111,1017.0,48.2282707461985
2917,10.9,3.5,6.8,10.9,0.5,5.7,-0.8,60.8,100,4.17,1,24.1,12.2,18.0,62.1,15.0,208.2,17.9,8,0.13,12.297777777777778,1018.6,42.64230664147263
2918,13.4,0.8,7.0,13.4,-2.9,5.6,-1.5,58.2,0,0.0,0,29.5,14.1,71.4,18.8,17.4,270.3,23.4,9,0.17,12.341944444444444,1021.8,48.4650279700639
2919,17.5,1.1,9.5,17.5,-1.5,9.0,-0.4,54.4,0,0.0,0,20.5,10.3,86.8,47.7,18.6,250.8,21.6,9,0.2,12.385833333333334,1021.1,59.14790424290381
2920,15.8,9.1,11.4,15.8,7.7,11.1,6.6,73.4,100,12.5,1,38.9,15.4,174.4,90.0,14.0,176.8,15.2,7,0.25,12.429722222222223,1015.0,63.09471064106496
2921,12.4,8.6,9.6,12.4,6.5,9.2,8.0,90.4,100,16.67,1,31.7,13.0,282.3,78.9,13.7,119.7,10.4,5,0.27,12.473611111111111,1007.9,46.04885370826433
2922,14.2,7.4,10.1,14.2,6.9,9.8,5.9,76.3,100,8.33,1,38.9,10.4,37.4,76.3,16.5,167.4,13.9,6,0.3,12.517222222222221,1008.6,54.78760168485475
2923,13.1,6.7,10.0,13.1,6.7,9.9,6.0,77.1,100,12.5,1,33.5,16.6,241.6,77.6,16.4,98.6,8.4,4,0.33,12.560833333333333,1008.2,52.59515778886481
